pt_nome,pt_enderec,longitude,latitude
"AV. RIO DAS PEDRAS , 1200",PRESIDENTE BERNARDES/ R FORTE DE SAO PEDRO,-46.512795161502964,-23.56568013010977
"R. ITAJUIBE , 1643",BARRA DA CAPARA / R SOUSA PINTO BUENO,-46.3856268626857,-23.5103285733012
"TERM. SACOMÃ - PLAT. 6 , 0",,-46.6026243743789,-23.603107983589567
"R. USHIKICHI KAMIYA , 196",TR AUGUSTO FIAT/ R ANTONIA VIEIRA RESTOLHO,-46.592121612094004,-23.44301460988114
"TERM. CIDADE TIRADENTES , 0",AV NAYLOR DE OLIVEIRA/ AV DOS METALURGICOS,-46.408004169092656,-23.58325261704133
"R. DR. NICOLINO MORENA , 215",UA AFONSO MORSCH/RUA CAMARUJIPE,-46.58356161349349,-23.47145974645823
"R. CARATUBA , 0",ua Maniçoba,-46.74956786700846,-23.623852102914142
"AV. PORTUGAL , 1730",AV MORUMBI/ R ALVARO RODRIGUES,-46.688107454891465,-23.622006925616112
"R. COM. ANTUNES DOS SANTOS , 1105",SIMAO DE MIRANDA/ R MANUEL AFONSO,-46.7631032420592,-23.670002344642644
"R. MACIEL MONTEIRO , 152",UA DR LUIZ AIRES/ AV. PARAGUASSÚ PAULISTA,-46.490712879090175,-23.53715215520732
"R. ENG. MÁRIO SAVELLI , 66",DR. FRANCISCO BUENO TORRES / RUA UTARO KANAI,-46.3984110556115,-23.566658629017898
"AV. MOISÉS MAIMÔNIDES , 319",DONA AMELIA DE LEUCHTEMBERG/ R CARDON,-46.43827835959382,-23.51744035382697
"AV. HÉLIO PELLEGRINO , 836",DR ERNANI PEREIRA / AV SANTO AMARO,-46.673367195485476,-23.59811384080519
"R. MQ. DE ITU , 454",DOUTOR CESARIO MOTA JUNIOR/ R AMARAL GURGEL,-46.648698579741286,-23.543786778788892
"AV. GOV. CARVALHO PINTO , 1370",SIUCI/ R CORONEL MEIRELES,-46.536555288920624,-23.51516799043188
"TERM. S. MATEUS - PLAT. C , 0",AV SAPOPEMBA/ PC FELISBERTO FERNANDES DA SILVA,-46.47620386886401,-23.61340635138677
"R. LUÍS DE OLIVEIRA BULHÕES , 60",UA JOÃO RIOS/RUA JOSÉ SCHREITTMILLER,-46.610243780719,-23.44711456693515
"R. PONTES DE MORAES , 395",GEN  EDSON FIGEREDO,-46.66540787354434,-23.68993399740012
"R. BICUDO DE BRITO , 445",Av. Leonardo da Vinci,-46.634530993644454,-23.639854970934238
"AV. PIRAJUSSARA , 4050",PADRE ANTONIO LINK/ R BARTOLOME CARDUCHO,-46.74336664762269,-23.59420296573192
"AV. DIÓGENES RIBEIRO DE LIMA , 0",AV DIOGENES RIBEIRO DE LIMA/ R MARIO GUASTINI,-46.702185109054575,-23.55472977827847
"R. CELESTINO MARINELLI , 242",DIRCEU DE ALMEIDA,-46.74205007388479,-23.500953587605025
"R. MAL. HASTIMPHILO DE MOURA , 379",ua PROF. JÚLIO DE OLIVEIRA,-46.73710474507056,-23.617165042070628
"R. TEXAS , 991",CONCEICAO DE MONTE ALEGRE / R CAPANEMA,-46.68455830362726,-23.602899873763924
"R. DR. AMÂNCIO DE CARVALHO , 508",BAGE/ AV CONSELHEIRO RODRIGUES ALVES,-46.64804583808968,-23.585791850815404
"R. PE. VIEIRA , 142",ARAGUAIA/ R DOUTOR GUIMADEMAR LEINGRUBER,-46.61892116384948,-23.52627081767991
"R. ARCIPRESTES EZÉQUIAS , 354",DEBRET/ R DA IMPRENSA,-46.61770648871554,-23.588982925598888
"R. USHIKICHI KAMIYA , 1480",UA SANTA INES/RUA DA FONTE,-46.57153642734743,-23.44006766813549
"ESTR. ADUTORA DO RIO CLARO , 0",AV. DOS JASMINS,-46.4450506026305,-23.63624554010993
"AL. 2º SG. ANDIRAS NOGUEIRA DE ABREU , 456",CABO BASILIO ZEQUIM JUNIOR/ R SOLDADO JOSE VICENTE DE PAULA,-46.56669660318555,-23.519410927193235
"R. FRANCISCO JOSÉ VIANA , 0",AV DOS GRAFICOS/ R JOSE SANCHES DURAN,-46.39682009950897,-23.611299724398407
"AV. LUCA , 861",Paroq. Sto. Antonio de Pádua- R. Nsa Sra. dos Anjo,-46.55740468529939,-23.56931903219005
"ESTR. DO CORREDOR , 1141",AV PINHEIRINHO D AGUA/ R ARAXICAL,-46.731726749138964,-23.44678921618152
"R. JOAQUIM MACHADO , 35",SHOPPING LAPA,-46.700784883777075,-23.521762686735787
"AV. CELSO GARCIA , 4658",JOSÉ TAVARES DE SIQUEIRA/ R CORONEL SOUSA REIS,-46.56781867211296,-23.53445294987463
"ESTR. DE ITAPECERICA , 2181",MIGUEL FRANCO DE ARAUJO/ R MANUEL DE BURGOS,-46.75376704386611,-23.64911322453949
"R. LÍCIO DE MIRANDA , 727",ALBINO DE MORAIS/ AV DAS CARINAS,-46.59197423634889,-23.60230800676105
"R. BRÁS DA ROCHA , 324",UA GREGORIO TORRES,-46.704645542484386,-23.72500820476349
"R. MIGUEL LOPES , 403",JOSE NUNES/ R ALMIRANTE LUIZ PENIDO BURNIER,-46.76494621535815,-23.66671534736461
"TERM. ARICANDUVA , 0",AV. CELSO GARCIA X AV. AIRTON PRETINI,-46.554622514363615,-23.52880897113161
"R. FELICIANO MALÁBIA , 50",AV.   HUGO ÍTALO MERIGO / R   GREGORIO POMAR,-46.697251511832285,-23.450850328516736
"AV. GOV. CARVALHO PINTO , 2102",SAO FLORÊNCIO/ R DOUTOR VIRGILIO MACHADO,-46.52952621832388,-23.51476300621523
"ESTR. DO M BOI MIRIM , 4709",RIBAS DO RIO PARDO/ R CARLOS SEVERO,-46.77236651318192,-23.68777940220718
"R. PE. VIRGÍLIO CAMPELLO , 58",PADRE VIRGILIO CAMPELO/ R RENATA AGONDI,-46.38043480636647,-23.503669582528893
"R. RIO DO VERÍSSIMO , 497",GERMANO LIMEIRA/ R PONTA DE LUCENA,-46.45851161928435,-23.56332734658071
"TERM. VILA CARRÃO , 0",EVANGELINA DE ASSIS/ AV DEZENOVE DE JANEIRO,-46.523181262116545,-23.5581890934624
"AV. ELÍSIO TEIXEIRA LEITE , 5745",SAFIRA/ AV ELISIO TEIXEIRA LEITE,-46.71249464083795,-23.45460131613573
"R. DOZE DE OUTUBRO , 529",ALBION/ R AFONSO SARDINHA,-46.70543492520053,-23.522658687626237
"R. PARANABI , 0",AV DOUTOR ANTONIO MARIA LAET/ R PAULO DE FARIA,-46.60392782476313,-23.48083472758223
"AV. ANTÔNIO CARLOS BENJAMIM DOS SANTOS , 3900",DOUTOR JUVENAL HUDSON FERREIRA/ AV PAULO GUILGUER REIMBERG,-46.700603077209465,-23.77225227877727
"AV. OTACÍLIO TOMANIK , 1563",AV DO RIO PEQUENO/ R RAUL CINTRA LEITE,-46.75196154336176,-23.566761863574328
"AV. ALEXIOS JAFET , 43",AV JERIMANDUBA/ R SEM NOME,-46.74959591722486,-23.45461223048955
"R. MARIA AMALIA LOPES DE AZEVEDO , 4083",UA PAIS NATAL,-46.586816603967705,-23.456995681536355
"R. FRANCESCO USPER , 540",AV ARQUITETO VILANOVA ARTIGAS/ R ANGELO MINGOTTI,-46.49748306443658,-23.607660241311155
"R. DR. AZEVEDO LIMA , 206",CUNHA PORTO / R DES GALVAO,-46.569454475148106,-23.46693777054314
"AV. ALDO JOÃO RINALDI , 119",VALENTINO FIORAVANTI/ R FERRUCIO CASTAGNA,-46.6351815766092,-23.701863086078358
"R. ELIAS DE ALMEIDA , 217",DOMINGOS ALLEMAGNA/ R JORDAO CAMARGO DE OLIVEIRA,-46.591430622369366,-23.448905635407638
"R. JOÃO SERRANO , 349",GEN. TASSO FRAGOSO/ R MADALENA MADUREIRA,-46.66939451056322,-23.502469664026666
"AV. DO GUACÁ , 394",DR. JOSE TALARICO/RUA RAMOS PAIVA,-46.64060616271836,-23.481431632912354
"AV. MIGUEL ESTEFNO , 2681",IBATIBA/ R DOUTOR JOSE BENTO FERREIRA,-46.627276875110255,-23.63654898206151
"R. AGOSTINHO ANGOLA , 149",AGOSTINHO ANGOLA/ R ROBERTO CORREIA,-46.71811469937559,-23.45844832894032
"AV. ZELINA , 1555",SARUMA/ AV JOSE DA NOBREGA BOTELHO,-46.57116492880888,-23.590740035705014
"M02 ANA ROSA - PARAÍSO , 505",DOMINGOS DE MORAIS,-46.6387586984593,-23.58124286446773
"AV. AMADOR AGUIAR , 1232",UA PROFESSOR ONESIMO SILVEIRA / OPOSTO AO VILLAGIO DI VICENZA,-46.72776369019388,-23.44008117931686
"AV. ENG. HEITOR ANTÔNIO EIRAS GARCIA , 935",JOAO CASA GRANDE/ R GUANANDI,-46.74532656719721,-23.578608905381163
"R. ARISTIDES VIADANA , 873",NICOLAU PERRONE/ AV ERMANO MARCHETTI,-46.698287827773456,-23.516135672568048
"R. SG. EDGARD LOURENÇO PINTO , 0",SOLDADO CANDIDO DA LUZ PAIVA/ R SARGENTO LUIS RODRIGUES FILHO,-46.49644606994383,-23.61664226086556
"ESTR. VOVÓ DONA CAROLINA , 137",JONAS BARBOSA FILHO/ R JOSE EDUARDO DE ALMEIDA,-46.41886328879937,-23.59472758823593
"AV. TEODORO BERNARDO DO NASCIMENTO , 1559",JOSE AUGUSTO LOBO/ VEL QUINZE,-46.41173110894022,-23.514057465070767
"PÇA. DA. MICAELA VIEIRA , 554",PE JOÃO/AV. AM BUENO DA VEIGA,-46.54542540158579,-23.5231039830207
"AV. GABRIELA MISTRAL , 784",785 R   OLIVIO GUELFI,-46.550667425044075,-23.51411995566699
"R. JUAN DE LA CRUZ , 433",UA CDE.  MOREIRA LIMA,-46.66170752310572,-23.66295294694207
"AV. ADUTORA DO RIO CLARO , 26",JULIANO MOREIRA/ AV SAPOPEMBA,-46.56680280942878,-23.57337101710547
"R. TOMÁS RIBEIRO COLACO , 467",BARRA DO BACURURU/ R OLAVO FIRMIANO FERREIRA,-46.733884791557855,-23.452689252963843
"AV. BRÁZ LEME , 0",PC GEN. FERNANDO VALENTE PAMPLONA/ R TIBAES,-46.65093537215601,-23.50763471217069
"R. PRES. ALMEIDA COUTO , 307",PC LORENZETTI/ AV PRESIDENTE WILSON,-46.607412239656256,-23.564534908574913
"R. SD. CRISTOVÃO MORAIS GARCIA , 863",SUBTEN-AV. FRANCISCO HIERRO/ R SD. BENEDITO ALVES DOS SANTOS,-46.563653548380096,-23.51285292322245
"R. FRIEDRICH VON VOITH , 806",AV. ATILIO BRUGNOLI,-46.74049580335516,-23.44450517722613
"AV. DR. EDUARDO COTCHING , 2143",PC SKAL/ AV DOUTOR EDUARDO COTCHING,-46.54280851033498,-23.567322062809033
"AV. VER. ABEL FERREIRA , 1999",TR CALCOENE/ AV MONTEMAGNO,-46.54970660299306,-23.571382053483127
"R. D. PEDRO H. DE ORLEANS E BRAGANCA , 1154",PC NAIR ZAMPIERI CARBONARO,-46.74760717012372,-23.50968561892995
"R. JOÃO GOMES DE FARIAS , 304",prox. Rua Maria Amélia Assunção,-46.42101121637314,-23.529237453223427
"TERM. METRÔ CARRÃO (LADO SUL) , 0",APUCARANA/ R MONTE SERRAT,-46.56363064343584,-23.538569966514373
"R. ANTÔNIO CARLOS MIGUES LOPES , 1515",AV WILSON FERNANDES S DE CARVALHO/ R CACHOEIRA DO SOL,-46.394834041305074,-23.581547675097127
"AV. PIRANGUÇU , 69",AV LUIS PIRES DE MINAS,-46.50071106025421,-23.58686819314167
"R. EPIACABA , 401",COLOMBO FLORENCE/ R SARAMBE,-46.5908453695591,-23.634750062473675
"AV. MAZZEI , 392",AUSONIA/ R CON. LADEIRA,-46.605281826690934,-23.47728570917745
"R. PE. NILDO DO AMARAL JÚNIOR , 642",José Marin / R. Pedro de Campos Tourinho,-46.426196253517475,-23.521510415234648
"ESTR. TURÍSTICA DO JARAGUÁ , 1232",ANTONIO FURQUIM PEDROSO/ R JURUBIM,-46.755438099779866,-23.484144446063052
"R. DR. PAULO CARVALHO FERREIRA , 48",PROFESSORA ABIGAIL ALVES PIRES/PÇA WILSON MOREIRA DA COSTA,-46.76152465497373,-23.57416690786304
"TERM. ARICANDUVA , 0",AV. CELSO GARCIA X AV. AIRTON PRETINI,-46.55453151393849,-23.528958971595397
"R. DEP. LAÉRCIO CORTE , 1200",AV CARLOS QUEIROS TELLES/ AV DONA HELENA PEREIRA DE MORAES,-46.72498676090121,-23.6324680632976
"PLAT. EST. CPTM GUAIANAZES LADO NORTE , 0",AMALIA HEREDIA FERNANDES/ R BOM JESUS DA PENHA,-46.41572618516079,-23.542105501861247
"E. T. RIO BONITO , 1922",FREDERICO RENE DE JAEGHER / AV ATLANTICA,-46.69924043174829,-23.718500173578768
"AV. GUILHERME , 1054",CORONEL ANTONIO FERRAZ/ R SAO QUIRINO,-46.603440944825884,-23.514008832699837
"ESTR. EVANGELISTA DE SOUZA , 0",ESTACAO DA BARRAGEM/ EST DO CURUCUTU,-46.649557134678574,-23.874433341918394
"AV. PAULO GUILGUER REIMBERG , 6945",BORORÉ COLONIAL,-46.677115363720134,-23.80936328807362
"R. JOSÉ ALVES DA SILVA , 577",BARBOSA DE FREITAS/ R PORTA DO PRADO,-46.78245570527178,-23.698534452262354
"R. AMÉRICO BRASILIENSE , 1841",BRANCO DE MORAIS/ R PAIS DA SILVA,-46.70434361456663,-23.630297993577212
"R. MANOEL DE CARVALHO , 319",ANTÔNIO DE PROENÇA,-46.710253850942685,-23.505342633067432
"R. PURPURINA , 94",UA HARMONIA,-46.68978600660285,-23.552910765785352
"R. RUI BARBOSA , 611",TRAVESSA DOS ARQUITETOS,-46.64540565110093,-23.560920815218825
"AV. JACEGUAVA , 2032",EST DO JACEGUAY/ TR JOSE OLIO,-46.73785532637235,-23.77317439004864
"R. ÂNGELO BATISTA , 386",JOAO MARTINS BERTANHA/ R RODOLFO BARO,-46.662115621574685,-23.67255896516685
"AV. SAPOPEMBA , 11837",ANTONIO ADORNO/ AV JOAO RODRIGUES RUIZ,-46.49493904874807,-23.61279126170537
"AV. JARDIM JAPÃO , 1542",BASSI/ AV JULIO BUONO,-46.58417463608761,-23.477894769153032
"AV. CDE. DE FRONTIN , 1000",AV. RADIAL LESTE,-46.54818446689102,-23.534675995973625
"AV. ALDA , 1893",UA VICENTE STRICHALSKY,-46.627094458665184,-23.701776102444548
"R. ALFREDO MOREIRA PINTO , 598",ITUACU / R CARAGUATATUBA,-46.400799994702425,-23.504269493965122
"AV. EMB. MACEDO SOARES , 2099",WERNER SIEMENS/ AV RAIMUNDO PEREIRA DE MAGALHAES,-46.7099308757513,-23.509600646337976
"AV. VER. ABEL FERREIRA , 0",SANTIAGO RODRIGUES/ AV MONTEMAGNO,-46.559902697521714,-23.564671018685146
"R. JOAQUIM DE OLIVEIRA FREITAS , 1326",CLARINETA/ R FRANCISCO JORGE MACIEL,-46.74582807995285,-23.495982548690638
"AV. CORIFEU DE AZEVEDO MARQUES , 1729",PEREIRA DO LAGO,-46.73024843880303,-23.57496187076489
"R. CANÁPOLIS , 178",REV. ISRAEL VIEIRA FERREIRA/ R ATALIBA VIEIRA,-46.58038364219881,-23.493551837794215
"AV. DAS NAÇÕES UNIDAS , 19847",PROFESSOR LEME DA FONSECA/ R BRASILIO LUZ,-46.71411086266274,-23.659390113359226
"TERM. STO. AMARO , 0",TR JURCI SOARES SEBASTIAO/ R HUMBOLDT,-46.710740807958096,-23.654061084193092
"TERM. PIRITUBA , 0",AV DR. FELIPE PINEL/ TERMINAL PIRITUBA,-46.726223881950226,-23.48604250233602
"AV. JORGE JOÃO SAAD , 52","Av. Prof. Francisco Morato -- Est. São Paulo-Morumbi, frente ao Terminal Sul",-46.72422347189453,-23.587048904715296
"LGO. STA. CECÍLIA , 190",FREDERICO ABRANCHES/ R DAS PALMEIRAS,-46.65026456733006,-23.53920076743681
"R. AMADOR BUENO , 505",UA MANUEL ELOI DO NASCIMENTO,-46.71309081516179,-23.652920089510822
"AV. SAPOPEMBA , 4093",MAESTRO PEDRO BACCARELLI/ R GOMES,-46.55036362726485,-23.57643306030242
"AV. BOM JARDIM , 0",ITURANA/ R ARAGUAIA,-46.61712513427295,-23.52418381829256
"R. SOLIDÔNIO LEITE , 645",ua Jabiaçu,-46.5520346586812,-23.579937062205246
"TERM. CAPELINHA - PLAT. 5 , 3222",JOAO FRANCISCO DELMAS/ AV CARLOS CALDEIRA FILHO,-46.76337713558343,-23.654610284772488
"R. CERVINHO , 302",ANA MATOS/ R PASTORIL DE ITAPETINGA,-46.51181701071854,-23.49887701988299
"AV. CANDIDO JOSÉ XAVIER , 156",JOSE JOAQUIM GONCALVES/ VEL VINTE NOVE,-46.75373111657369,-23.66143427780195
"AV. ELISEU DE ALMEIDA , 2790",LUCIANO MARRANO/ R GARCIA LORCA,-46.73414555354432,-23.58915892925621
"AV. PRESTES MAIA , 481",DOM FRANCISCO DE SOUSA/ PAS SUBTERRANEA TOM JOBIM,-46.634502409734104,-23.540910806535802
"PÇA. PEDRO BLASERNA (C. P. PORTELA) , 0",Av. Ministro Petrônio Portela,-46.698423679143936,-23.48917356141029
"R. ITAJUIBE , 716",JOSE BORGES DO CANTO / AV BARAO DE ALAGOAS,-46.39058490035121,-23.504069538585444
"C11 JOSÉ BONIFÁCIO - GUAIANAZES , 1",SALVADOR GIANETTI / PCA PRES VARGAS,-46.41590018711664,-23.542338501524785
"R. FRANCISCO FETT , 49",CONSTANTINO DO AMARAL TAVARES/ AV VILA EMA,-46.54405359095414,-23.588730095207328
"AV. DR. ANTÔNIO MARIA LAET , 1180",DOUTOR MOACYR VAZ DE ANDRADE,-46.598099746669426,-23.472155708034702
"R. FRANCISCO MARENGO , 947",EMILIO MALLET,-46.55857761390853,-23.5453679896343
"R. ANTÔNIO ALVES BARRIL , 313",AV. REGENTE FEIJÒ,-46.56238971223179,-23.560932006702213
"C10 RIB. PIRES - RIO GRANDE DA SERRA , 0",ESTR GUILHERME PINTO MONTEIRO,-46.39229400974676,-23.74302180312563
"R. JARAGUÁ DO SUL , 336",VIELA / PROFª LUCILA CERQUEIRA,-46.427397299966536,-23.545904456281423
"R. MANOEL DE TEFFÉ , 330",UA LUIS HENRIQUE POMPEU DE CAMARGO,-46.69237016430463,-23.699482111445647
"PÇA. EROTIDES DE CAMPOS , 617",BASILIO ALVES MORANGO/ AV MENDES DA ROCHA,-46.57161753033432,-23.481413815969265
"R. CATUMBI , 148",IVINHEMA/ AV CELSO GARCIA,-46.59972501803063,-23.536781879788016
"R. CAETANÓPOLIS , 30",IRMA PIA/ R BRASILIA MARCONDES BUARQUE,-46.75152142867396,-23.548010782151213
"R. ABDO SALEM , 0",WALTER IMBRA DOS SANTOS/ R CESARIO MELANTONIO,-46.52785335623062,-23.574248109072503
"R. ALCÂNTARA , 369",ITAUNAS / R. GUARANÉSIA,-46.59475789366086,-23.52138086530989
"TERM. METRÔ ARTUR ALVIM , 0",,-46.48320081486601,-23.540732195025946
"R. COLONIAL DAS MISSÕES , 615",SAO FELIX DO PIAUI/ R VICTORIO SANTIM,-46.449531505183,-23.54431635314135
"R. JOÃO AMOS COMENIUS , 400",UA DR. ANTÔNIO SIMÔES DE CARVALHO,-46.701196889436005,-23.75608925062776
"R. COSTA AGUIAR , 876",DA CONSTITUINTE/ R DOS ITUANOS,-46.6072093246314,-23.58181093781396
"R. LUÍS DE OLIVEIRA BULHÕES , 0",MARIO SARDELLI/ R ANTONIO SIMPLICIO,-46.607865770254186,-23.45051958909791
"R. PASSO DA PÁTRIA , 126",ALMIRANTE DE INHAUMA/ R BERGSON,-46.72087809901844,-23.53149771231255
"R. ENG. MILTON DE ALVARENGA PEIXOTO , 96",UA CAROLUS DURAN,-46.75629981548675,-23.72098538045568
"R. DR. JOSÉ DO AMARAL , 0",DEPÓSITO DE GÁS - LIQUIGÁS,-46.49704090470136,-23.51777609436085
"AV. ALTO DE VILA PIRAJUSSARA , 601",FRANCESCO MARTINI/ R JOSEPH BERNARD,-46.78354723668501,-23.65046833947165
"R. MONTE SÃO MARTINHO , 291",VEL OITO/ R JOSE MANUEL DE ALMEIDA,-46.66911533730214,-23.459671444045753
"R. CARDOSO DE ALMEIDA , 2416",MONSENHOR ALBERTO PEQUENO/ R VERISSIMO GLORIA,-46.67499887788463,-23.549879751120702
"R. LUÍS MATHEUS , 2546",GABRIEL ABREU/ R FRANCISCO CARDOSO JUNIOR,-46.41764323336393,-23.563608534549605
"R. BENEDITO PEREIRA IGNÁCIO , 370",UA JOSÉ GOMES DA CRUZ,-46.703460787478676,-23.746284239764233
"R. VERGUEIRO , 790",VDTO BENEFICENCIA PORTUGUESA/ R DOUTOR JOAO MORAIS,-46.64023464144392,-23.568957840552073
"R. DA CONSOLAÇÃO , 2352",AVENIDA PAULISTA,-46.662668807330064,-23.555154765995933
"AV. ENG. HEITOR ANTÔNIO EIRAS GARCIA , 7434",AV ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA/ R Padre Marçal Rodrigues,-46.78914801132522,-23.603339103108496
"AV. EUROPA , 158",GROENLANDIA/ R PORTUGAL,-46.676329046816036,-23.573286798012965
"R. RUY PIROZZELLI , 301",ERNESTO FELIX DA SILVA/ R CUIETE VELHO,-46.48251772879835,-23.489746104629745
"R. VILA PRUDENTE , 27",DOS PINTORES/ R BRUNO CAVALCANTI FEDER,-46.58239207898957,-23.593738014720746
"AV. REBOUÇAS , 1758",HENRIQUE SCHAUMANN/ R LISBOA,-46.67794099616728,-23.56413578149231
"C12 ITAQUAQUECETUBA - ARACARÉ , 746",AV PRES TANCREDO NEVES,-46.34872252853878,-23.48581069034607
"AV. JACU-PÊSSEGO/NOVA TRABALHADORES , 3787",UA JOSE GONÇALVES LOBO /R   GUICHI SHIGUETA,-46.44301351274909,-23.58981046598662
"AV. DRACENA , 765",SANTA LEONOR/ R AGUANOS,-46.750033381012045,-23.541858755138183
"AV. GIOVANNI GRONCHI , 6195",,-46.73717184055457,-23.632725101910427
"AV. PAULO GUILGUER REIMBERG , 2829",UA GLORIOSA - SENTIDO B/C,-46.694838103460576,-23.777586272030877
"TERM. METALÚRGICOS , 2268",PRIMO ARCARI/ AV LUIZ JOSE COSTA LEANDRO,-46.40005411658435,-23.600706688329428
"R. PORANGATU , 265",UA SOBRAL JUNIOR/PRAÇA DO IMIGRANTE BOLIVIANO,-46.590132772667395,-23.504954848211533
"R. LIRA CEARENSE , 1146",TR GRANDE AMOR/ R NOSSA SENHORA DO BOM CONSELHO,-46.75696203019496,-23.64341121077875
"R. ESTADO DE PERNAMBUCO , 233",,-46.494941001254304,-23.58516521624209
"R. ANTÔNIO DE BARROS , 2231",PASSOS OURIQUE/ R PROFESSOR PEDREIRA DE FREITAS,-46.554955589029205,-23.549541005021524
"AV. DR. CARDOSO DE MELO , 1283",LOURENCO MARQUES/ R BRAMANTINO,-46.68606528118258,-23.598024866002483
"R. ARICANGA , 135",GERHARDT HOLTZ / R BERNARDINO SILVA,-46.41144008768346,-23.497002432821198
"R. ALFREDO MOREIRA PINTO , 329",UA JURARATERÊ,-46.40069199004434,-23.50153448895444
"AV. DQA. DE GOIÁS , 0",AMÉRICO ALVES PEREIRA FILHO / AV. BOAVENTURA JOSÉ RODRIGUES NETO,-46.703793486619254,-23.61111793825766
"AV. RUBENS MONTANARO DE BORBA , 464",JUAN GONZALES VILA/ R TARITUBA,-46.69349430673791,-23.71094213827013
"AV. DEP. EMÍLIO CARLOS , 2724",LUIG MATARAZZO/ R EDSON PEREGRINI,-46.673978466997326,-23.483607564161
"TERM. JARDIM ÂNGELA , 0",RIBAS DO RIO PARDO/ R IARIM,-46.77458856338645,-23.690805414136076
"AV. VILA EMA , 4490",UA HEITOR DE PINHO - C/B,-46.53910254500434,-23.593590114680296
"R. BERNARDINO FANGANIELLO , 53",JOAO RUDGE/ R MARAMBAIA,-46.65641546452968,-23.51362770981415
"AV. RICARDO MEDINA FILHO , 710",ANDRE KOHLE/ R RUMAICA,-46.70685501421006,-23.534763722769533
"R. DOMINGOS PEREDA , 150",DR. MARIO GATTI/ R D. JOAO BATISTA LOBAO,-46.713413744016286,-23.47706246169185
"AV. ALEXIOS JAFET , 0",LORENZO LATORRE/ R MACHADO CORREIA,-46.75358786093992,-23.436273079791718
"R. MOGEIRO , 443",Av Dr Sylvio de Campos,-46.759028760085755,-23.40669183130815
"R. INÁCIO MONTEIRO , 5924",ARTUR FRANCO/ R WILMA FLOR,-46.39426402482895,-23.57311966100853
"AV. JOÃO BATISTA SANTIAGO , 1345",LATERAL DA PÇA. JOSÉ FORTUNA - (OPOSTO AO Nº 1324/1336).,-46.41164211744171,-23.520797478691502
"AV. JOÃO BATISTA DI VITORIANO , 176",PEDRO RENDON/ R INACIO XAVIER,-46.673770703932725,-23.6700259762335
"AV. BRÁZ LEME , 278",ZANZIBAR/R MARAMBAIA,-46.65352442601634,-23.51207971381457
"R. FRANCISCO DE MELO PALHETA , 695",IBIACICA/ R ANTONIO ASSUNCAO FERREIRA,-46.453016623126686,-23.59932443626174
"R. TTE. NÉRCIO LEONI , 116",PEDRO DA COSTA RIBEIRO/ AV AMARANTE DO MARANHAO,-46.763705627950756,-23.56686187640625
"AV. RAQUEL ALVES MOREIRA , 631",VEL QUARENTA E DOIS/ R SEBASTIAO MUNIZ DE SOUSA,-46.75029112711964,-23.666715286345678
"TERM. METRÔ VILA MATILDE , 0",ANTONIO LAMANNA/ R MAJOR ANGELO ZANCHI,-46.53062227371351,-23.531374031476933
"R. SEBASTIÃO MUNIZ DE SOUSA , 84",FONTES DE ROMA/ R FAUSTO DE GOUNOD,-46.7488211130713,-23.665845276597377
"R. PE. ANÍBAL DIFRÂNCIA , 493",MANOEL OLIVA DE ANDRADE SILVA/ R CICERO FERNANDES DE LIRA,-46.74938009487607,-23.493184523453802
"AV. DOS SERTANISTAS , 63",MANUEL NOGUEIRA FERREIRA/ R VICENTE COSTA NOGUEIRA,-46.4469426012327,-23.623218507720733
"R. MARIA LÚCIA DUARTE , 298",BRG. GODINHO DOS SANTOS/ R LUIS CUNHA,-46.74369400201884,-23.482658452341727
"R. JOSÉ ALVES COELHO , 0",UA SERA DO ARROZAL,-46.38585987277012,-23.51653258498055
"AV. LAVANDISCA , 0",AV IBIRAPUERA/ AL DOS ARAPANES,-46.66330814508211,-23.60384884607377
"R. DR. NICOLAU DE SOUZA QUEIROZ , 135",JARDIM IVONE/ R APENINOS,-46.639506687155844,-23.577899857175545
"R. BARRETOS , 577",LEOPOLDO FROES/ R LITUANIA,-46.58587299826647,-23.565587960044798
"AV. DA. BELMIRA MARIN , 5981",,-46.65919260183857,-23.759510164465308
"TERM. METRÔ ITAQUERA PL. C , 0",,-46.47139470742402,-23.542628251453696
"AV. JORN. ROBERTO MARINHO , 0",BARAO DO TRIUNFO/ R PRINCESA ISABEL,-46.680700396362774,-23.620495902138785
"AV. WASHINGTON LUIZ , 984",OLAVO BILAC/ R CARLOS QUEIROS,-46.69590573661884,-23.65711603630045
"R. OTUSCO , 52",GRENOBLE/ R LERICI,-46.773083202597114,-23.65588032783431
"R. PAINEIRA DO CAMPO , 45",VOLUNTARIOS DA PATRIA/ PC CAMPO DE BAGATELLE,-46.62713217384322,-23.51321277655384
"AV. BENEDITO ANDRADE , 332",IRENE RUDNER/ TV DEMOSTHENES GONCALVES MOREIRA,-46.71767882289422,-23.48772052576875
"R. AVIADORA ANÉSIA PINHEIRO MACHADO , 197",Conj. Valo Velho IV,-46.79206852757828,-23.679106472528527
"R. VERGUEIRO , 6139",LUCINDA FERREIRA/ R DOUTOR ELISIO DE CASTRO,-46.6161155269003,-23.59978694714129
"R. S. BENTO DO SAPUCAÍ , 404",UA PEIRÓPOLIS,-46.517390140103714,-23.53309306533145
"R. LEONARDO NUNES , 162",PEDRO DE TOLEDO/ R LOEFGREEN,-46.639385812471076,-23.598853892327572
